order_id,customer_id,product_id,order_date,quantity,order_value
52552,1989,103,2026-02-25,1,1899.0
52553,1990,113,2025-11-28,1,1499.0
52554,1991,102,2025-11-22,2,4998.0
52555,1992,108,2025-11-14,1,1999.0
52556,1992,101,2025-12-09,2,9998.0
52557,1992,117,2026-04-19,2,1798.0
52558,1993,101,2025-11-05,1,4999.0
52559,1993,117,2025-12-03,1,899.0
52560,1994,109,2025-11-04,3,6597.0
52561,1994,101,2025-12-05,1,4999.0
52562,1995,106,2025-11-16,1,5999.0
52563,1995,102,2025-12-07,2,4998.0
52564,1996,104,2025-11-09,1,1299.0
52565,1996,113,2026-03-22,3,4497.0
52566,1996,110,2026-05-31,3,3597.0
52567,1997,115,2025-11-13,1,2499.0
52568,1997,106,2025-12-02,3,17997.0
52569,1997,104,2026-03-06,1,1299.0
52570,1997,105,2026-04-22,1,999.0
52571,1998,111,2025-11-28,1,3499.0
52572,1998,113,2026-02-04,2,2998.0
52573,1998,105,2026-05-04,2,1998.0
52574,1999,114,2025-11-13,1,1999.0
52575,1999,108,2026-01-06,1,1999.0
52576,1999,116,2026-02-20,3,3897.0
52577,2000,107,2025-11-22,1,1799.0
52578,2000,113,2026-01-20,1,1499.0
52579,2000,116,2026-01-24,1,1299.0
52580,2000,103,2026-03-19,2,3798.0
52581,2001,107,2025-11-22,1,1799.0
52582,2002,109,2025-11-08,2,4398.0
52583,2002,103,2025-12-26,1,1899.0
52584,2002,116,2026-02-10,1,1299.0
52585,2002,116,2026-03-18,1,1299.0
52586,2003,112,2025-11-05,1,2899.0
52587,2004,101,2025-11-09,1,4999.0
52588,2004,102,2025-12-27,1,2499.0
52589,2005,101,2025-11-20,1,4999.0
52590,2005,107,2026-01-24,2,3598.0
52591,2005,105,2026-01-24,3,2997.0
52592,2006,103,2025-11-06,1,1899.0
52593,2006,104,2025-12-23,1,1299.0
52594,2006,107,2026-02-04,1,1799.0
52595,2007,114,2025-11-21,1,1999.0
52596,2008,116,2025-11-06,1,1299.0
52597,2008,108,2026-01-03,1,1999.0
52598,2008,107,2026-04-16,1,1799.0
52599,2009,106,2025-11-18,1,5999.0
52600,2009,103,2025-12-20,1,1899.0
52601,2009,103,2026-01-08,1,1899.0
52602,2009,116,2026-01-18,1,1299.0
52603,2009,101,2026-03-20,1,4999.0
52604,2010,101,2025-11-14,1,4999.0
52605,2010,101,2026-02-08,2,9998.0
52606,2010,109,2026-03-28,1,2199.0
52607,2011,110,2025-11-16,1,1199.0
52608,2011,102,2025-12-09,2,4998.0
52609,2011,116,2026-02-22,1,1299.0
52610,2011,105,2026-04-23,3,2997.0
52611,2012,115,2025-11-24,1,2499.0
52612,2012,113,2025-12-02,3,4497.0
52613,2012,103,2026-01-20,2,3798.0
52614,2013,118,2025-11-11,3,2997.0
52615,2013,118,2026-03-15,2,1998.0
52616,2014,103,2025-11-28,1,1899.0
52617,2015,102,2025-11-17,1,2499.0
52618,2015,113,2026-01-02,1,1499.0
52619,2016,118,2025-11-12,2,1998.0
52620,2016,116,2025-12-26,1,1299.0
52621,2016,101,2026-04-13,1,4999.0
52622,2017,108,2025-11-19,1,1999.0
52623,2017,117,2026-02-01,3,2697.0
52624,2018,104,2025-11-30,1,1299.0
52625,2018,117,2025-12-19,1,899.0
52626,2018,113,2026-02-11,1,1499.0
52627,2019,108,2025-11-17,2,3998.0
52628,2019,115,2025-12-04,1,2499.0
52629,2019,118,2026-01-15,2,1998.0
52630,2020,107,2025-11-20,1,1799.0
52631,2021,112,2025-11-12,2,5798.0
52632,2021,102,2025-12-19,1,2499.0
52633,2022,105,2025-11-07,2,1998.0
52634,2023,110,2025-11-20,1,1199.0
52635,2023,112,2026-01-26,1,2899.0
52636,2024,107,2025-12-02,1,1799.0
52637,2024,115,2026-01-12,1,2499.0
52638,2025,103,2025-11-29,1,1899.0
52639,2025,102,2025-12-02,1,2499.0
52640,2026,113,2025-11-05,1,1499.0
52641,2026,115,2026-02-19,1,2499.0
52642,2027,106,2025-11-15,1,5999.0
52643,2027,111,2025-12-21,1,3499.0
52644,2027,104,2026-01-08,1,1299.0
52645,2027,116,2026-01-18,1,1299.0
52646,2028,107,2025-11-20,1,1799.0
52647,2029,114,2025-11-28,2,3998.0
52648,2030,106,2025-11-04,2,11998.0
52649,2030,105,2026-04-15,4,3996.0
52650,2031,105,2025-11-27,1,999.0
52651,2032,117,2025-11-07,1,899.0
52652,2032,107,2025-12-16,2,3598.0
52653,2032,114,2026-02-16,3,5997.0
52654,2033,107,2025-11-04,2,3598.0
52655,2033,101,2026-01-23,1,4999.0
52656,2034,101,2025-11-23,1,4999.0
52657,2034,114,2026-02-23,1,1999.0
52658,2035,101,2025-11-03,1,4999.0
52659,2035,110,2025-12-15,1,1199.0
52660,2035,112,2026-01-15,1,2899.0
52661,2035,114,2026-05-02,2,3998.0
52662,2036,104,2025-11-17,1,1299.0
52663,2037,101,2025-11-14,3,14997.0
52664,2037,112,2025-12-22,2,5798.0
52665,2037,110,2025-12-23,1,1199.0
52666,2038,111,2025-11-08,1,3499.0
52667,2038,104,2026-02-15,2,2598.0
52668,2039,102,2025-12-01,1,2499.0
52669,2040,111,2025-11-30,1,3499.0
52670,2040,107,2025-12-05,1,1799.0
52671,2040,109,2026-01-04,1,2199.0
52672,2041,104,2025-11-04,1,1299.0
52673,2041,114,2026-04-06,1,1999.0
52674,2042,116,2025-11-23,1,1299.0
52675,2043,112,2025-11-07,1,2899.0
52676,2043,107,2026-01-20,1,1799.0
52677,2044,102,2025-11-20,1,2499.0
52678,2045,112,2025-11-09,2,5798.0
52679,2046,111,2025-11-01,1,3499.0
52680,2046,114,2025-12-19,1,1999.0
52681,2047,108,2025-11-25,1,1999.0
52682,2047,106,2025-12-14,1,5999.0
52683,2048,110,2025-11-19,2,2398.0
52684,2048,108,2025-12-13,2,3998.0
52685,2048,117,2026-01-30,1,899.0
52686,2049,102,2025-11-11,2,4998.0
52687,2049,116,2025-12-21,1,1299.0
52688,2049,118,2026-01-20,2,1998.0
52689,2050,105,2025-11-15,2,1998.0
52690,2051,107,2025-11-08,1,1799.0
52691,2051,112,2025-12-01,2,5798.0
52692,2051,117,2025-12-05,1,899.0
52693,2051,105,2026-02-05,3,2997.0
52694,2052,111,2025-11-27,2,6998.0
52695,2052,113,2026-03-17,3,4497.0
52696,2052,102,2026-03-31,1,2499.0
52697,2053,115,2025-11-26,1,2499.0
52698,2053,107,2025-12-13,1,1799.0
52699,2054,109,2025-11-09,1,2199.0
52700,2054,118,2025-12-05,3,2997.0
52701,2055,111,2025-11-20,3,10497.0
52702,2055,101,2025-12-03,1,4999.0
52703,2056,111,2025-11-22,1,3499.0
52704,2057,117,2025-11-27,1,899.0
52705,2057,107,2025-12-07,1,1799.0
52706,2057,118,2026-03-06,1,999.0
52707,2057,102,2026-05-09,2,4998.0
52708,2058,108,2025-11-17,1,1999.0
52709,2058,105,2026-01-11,2,1998.0
52710,2059,103,2025-11-09,2,3798.0
52711,2060,111,2025-11-18,1,3499.0
52712,2061,118,2025-11-30,1,999.0
52713,2061,105,2026-02-17,2,1998.0
52714,2061,102,2026-03-09,1,2499.0
52715,2062,107,2025-11-19,2,3598.0
52716,2063,105,2025-11-22,1,999.0
52717,2063,101,2025-12-15,1,4999.0
52718,2064,109,2025-11-11,1,2199.0
52719,2065,113,2025-11-18,1,1499.0
52720,2066,114,2025-11-12,1,1999.0
52721,2067,105,2025-11-18,1,999.0
52722,2067,113,2025-12-20,1,1499.0
52723,2067,103,2026-01-20,1,1899.0
52724,2067,116,2026-03-22,2,2598.0
52725,2068,110,2025-11-25,1,1199.0
52726,2068,116,2026-04-03,3,3897.0
52727,2069,109,2025-11-22,1,2199.0
52728,2069,106,2025-12-20,1,5999.0
52729,2070,107,2025-11-19,1,1799.0
52730,2070,107,2026-02-19,1,1799.0
52731,2070,116,2026-05-16,4,5196.0
52732,2071,112,2025-11-21,1,2899.0
52733,2071,118,2025-12-20,2,1998.0
52734,2072,103,2025-11-19,1,1899.0
52735,2072,113,2025-12-10,3,4497.0
52736,2073,113,2025-11-17,1,1499.0
52737,2074,115,2025-11-12,1,2499.0
52738,2074,104,2025-12-28,2,2598.0
52739,2075,112,2025-11-27,1,2899.0
52740,2076,110,2025-11-09,2,2398.0
52741,2077,114,2025-11-29,1,1999.0
52742,2077,114,2026-03-21,3,5997.0
52743,2078,106,2025-11-16,2,11998.0
52744,2078,111,2026-01-30,1,3499.0
52745,2079,115,2025-11-16,1,2499.0
52746,2079,112,2025-12-25,2,5798.0
52747,2080,115,2025-11-20,1,2499.0
52748,2080,105,2025-12-11,1,999.0
52749,2080,111,2026-03-06,2,6998.0
52750,2081,101,2025-11-08,1,4999.0
52751,2081,116,2025-12-28,1,1299.0
52752,2082,110,2025-11-11,1,1199.0
52753,2082,103,2026-02-16,2,3798.0
52754,2083,117,2025-11-18,1,899.0
52755,2083,102,2026-01-28,1,2499.0
52756,2083,113,2026-02-19,1,1499.0
52757,2084,106,2025-11-18,2,11998.0
52758,2084,113,2026-02-23,1,1499.0
52759,2085,110,2025-11-12,2,2398.0
52760,2085,101,2025-12-24,1,4999.0
52761,2085,102,2026-01-06,1,2499.0
52762,2085,103,2026-02-17,1,1899.0
52763,2086,105,2025-12-04,1,999.0
52764,2086,110,2026-01-12,1,1199.0
52765,2087,105,2025-12-29,1,999.0
52766,2088,114,2025-12-23,1,1999.0
52767,2088,118,2026-01-04,3,2997.0
52768,2089,114,2025-12-18,1,1999.0
52769,2089,113,2026-04-22,1,1499.0
52770,2090,110,2026-01-01,1,1199.0
52771,2090,118,2026-01-15,3,2997.0
52772,2090,103,2026-03-07,1,1899.0
52773,2090,109,2026-05-05,1,2199.0
52774,2091,102,2026-01-01,3,7497.0
52775,2091,113,2026-01-23,1,1499.0
52776,2092,103,2026-01-02,2,3798.0
52777,2092,108,2026-04-15,1,1999.0
52778,2093,106,2025-12-07,2,11998.0
52779,2094,105,2025-12-11,1,999.0
52780,2094,109,2026-01-07,1,2199.0
52781,2095,115,2025-12-07,2,4998.0
52782,2095,101,2026-03-18,1,4999.0
52783,2095,107,2026-04-28,2,3598.0
52784,2095,103,2026-05-26,2,3798.0
52785,2096,110,2025-12-11,2,2398.0
52786,2097,117,2025-12-28,1,899.0
52787,2098,107,2025-12-16,3,5397.0
52788,2098,108,2026-01-29,3,5997.0
52789,2098,114,2026-05-28,1,1999.0
52790,2098,117,2026-05-30,2,1798.0
52791,2099,114,2025-12-12,2,3998.0
52792,2100,103,2025-12-12,1,1899.0
52793,2101,117,2025-12-18,1,899.0
52794,2101,103,2026-01-14,1,1899.0
52795,2101,111,2026-02-18,2,6998.0
52796,2102,108,2025-12-29,1,1999.0
52797,2102,106,2026-05-22,1,5999.0
52798,2103,105,2025-12-29,2,1998.0
52799,2103,110,2026-01-20,1,1199.0
52800,2103,118,2026-02-18,1,999.0
52801,2104,109,2025-12-10,1,2199.0
52802,2105,118,2025-12-15,1,999.0
52803,2106,106,2025-12-31,1,5999.0
52804,2106,114,2026-02-16,1,1999.0
52805,2107,102,2025-12-08,1,2499.0
52806,2107,116,2026-01-26,2,2598.0
52807,2107,104,2026-02-24,2,2598.0
52808,2108,106,2025-12-20,1,5999.0
52809,2108,113,2026-01-05,1,1499.0
52810,2109,101,2025-12-25,2,9998.0
52811,2110,118,2025-12-08,1,999.0
52812,2110,116,2026-01-30,1,1299.0
52813,2111,105,2025-12-08,1,999.0
52814,2111,104,2026-04-02,1,1299.0
52815,2112,116,2025-12-27,1,1299.0
52816,2112,105,2026-01-06,2,1998.0
52817,2112,101,2026-03-23,2,9998.0
52818,2113,102,2025-12-21,1,2499.0
52819,2113,116,2026-01-30,1,1299.0
52820,2113,103,2026-02-27,2,3798.0
52821,2114,108,2025-12-28,1,1999.0
52822,2114,110,2026-02-18,1,1199.0
52823,2114,110,2026-03-10,1,1199.0
52824,2115,105,2025-12-21,1,999.0
52825,2115,111,2026-01-30,1,3499.0
52826,2116,111,2025-12-06,1,3499.0
52827,2117,113,2025-12-06,3,4497.0
52828,2117,104,2026-01-10,1,1299.0
52829,2118,117,2025-12-06,3,2697.0
52830,2118,101,2026-01-07,1,4999.0
52831,2119,110,2026-01-01,1,1199.0
52832,2119,106,2026-01-27,1,5999.0
52833,2120,117,2025-12-05,1,899.0
52834,2120,117,2026-04-14,3,2697.0
52835,2121,104,2025-12-25,1,1299.0
52836,2121,102,2026-02-01,3,7497.0
52837,2122,118,2025-12-01,1,999.0
52838,2123,103,2025-12-27,1,1899.0
52839,2123,106,2026-03-20,2,11998.0
52840,2124,107,2025-12-25,1,1799.0
52841,2124,112,2026-04-25,1,2899.0
52842,2125,112,2025-12-08,1,2899.0
52843,2126,101,2025-12-15,1,4999.0
52844,2126,107,2026-01-20,3,5397.0
52845,2126,113,2026-03-08,1,1499.0
52846,2127,115,2025-12-21,1,2499.0
52847,2128,112,2025-12-18,1,2899.0
52848,2128,116,2026-01-26,1,1299.0
52849,2128,117,2026-05-15,1,899.0
52850,2129,114,2025-12-04,1,1999.0
52851,2129,117,2026-01-20,1,899.0
52852,2129,108,2026-03-03,1,1999.0
52853,2130,101,2025-12-16,1,4999.0
52854,2131,111,2025-12-20,1,3499.0
52855,2131,112,2026-01-03,1,2899.0
52856,2131,102,2026-03-31,1,2499.0
52857,2132,104,2025-12-11,1,1299.0
52858,2133,111,2025-12-27,2,6998.0
52859,2134,102,2026-01-02,1,2499.0
52860,2134,108,2026-02-03,2,3998.0
52861,2134,116,2026-03-22,2,2598.0
52862,2135,101,2025-12-31,1,4999.0
52863,2135,102,2026-01-20,2,4998.0
52864,2136,114,2025-12-06,2,3998.0
52865,2136,110,2026-01-31,1,1199.0
52866,2137,116,2025-12-22,1,1299.0
52867,2137,102,2026-04-18,1,2499.0
52868,2138,116,2025-12-29,1,1299.0
52869,2138,107,2026-03-14,1,1799.0
52870,2139,102,2025-12-27,1,2499.0
52871,2139,109,2026-01-28,3,6597.0
52872,2139,113,2026-05-24,1,1499.0
52873,2140,118,2025-12-12,1,999.0
52874,2140,118,2026-01-13,1,999.0
52875,2140,106,2026-02-23,1,5999.0
52876,2141,116,2025-12-22,1,1299.0
52877,2141,107,2026-01-27,2,3598.0
52878,2141,103,2026-02-28,1,1899.0
52879,2142,117,2025-12-10,2,1798.0
52880,2142,116,2026-04-16,1,1299.0
52881,2143,102,2025-12-28,1,2499.0
52882,2143,112,2026-01-09,2,5798.0
52883,2144,108,2025-12-31,2,3998.0
52884,2144,117,2026-05-03,2,1798.0
52885,2145,118,2025-12-13,2,1998.0
52886,2145,116,2026-05-04,1,1299.0
52887,2146,118,2025-12-20,1,999.0
52888,2146,115,2026-05-27,3,7497.0
52889,2147,107,2025-12-21,3,5397.0
52890,2147,108,2026-01-14,1,1999.0
52891,2147,104,2026-02-02,1,1299.0
52892,2147,103,2026-02-24,1,1899.0
52893,2148,113,2025-12-09,1,1499.0
52894,2148,111,2026-01-19,1,3499.0
52895,2148,101,2026-02-02,1,4999.0
52896,2148,117,2026-02-02,1,899.0
52897,2149,101,2025-12-28,1,4999.0
52898,2149,105,2026-01-16,1,999.0
52899,2149,117,2026-02-23,2,1798.0
52900,2150,117,2025-12-28,1,899.0
52901,2151,102,2025-12-31,2,4998.0
52902,2152,102,2025-12-19,2,4998.0
52903,2152,113,2026-01-16,1,1499.0
52904,2153,112,2025-12-08,1,2899.0
52905,2153,111,2026-02-10,1,3499.0
52906,2153,116,2026-04-29,1,1299.0
52907,2154,106,2025-12-09,1,5999.0
52908,2154,112,2026-01-11,1,2899.0
52909,2154,107,2026-02-12,1,1799.0
52910,2155,108,2025-12-04,2,3998.0
52911,2155,116,2026-01-29,2,2598.0
52912,2156,111,2025-12-21,3,10497.0
52913,2156,102,2026-01-25,3,7497.0
52914,2157,102,2025-12-02,1,2499.0
52915,2157,112,2026-04-14,1,2899.0
52916,2158,117,2025-12-29,1,899.0
52917,2159,113,2026-01-02,1,1499.0
52918,2160,118,2025-12-07,1,999.0
52919,2160,105,2026-02-02,1,999.0
52920,2160,101,2026-04-27,2,9998.0
52921,2161,109,2025-12-05,1,2199.0
52922,2161,105,2026-05-31,1,999.0
52923,2162,107,2025-12-22,1,1799.0
52924,2162,111,2026-01-19,1,3499.0
52925,2162,101,2026-02-27,2,9998.0
52926,2162,117,2026-03-02,1,899.0
52927,2163,104,2025-12-29,1,1299.0
52928,2163,107,2026-01-16,1,1799.0
52929,2163,104,2026-04-20,1,1299.0
52930,2163,109,2026-05-08,2,4398.0
52931,2164,109,2025-12-29,1,2199.0
52932,2165,114,2025-12-13,2,3998.0
52933,2165,111,2026-01-26,1,3499.0
52934,2165,110,2026-05-23,3,3597.0
52935,2166,115,2025-12-24,1,2499.0
52936,2166,117,2026-01-01,2,1798.0
52937,2167,114,2025-12-26,1,1999.0
52938,2167,118,2026-02-06,2,1998.0
52939,2168,107,2025-12-05,1,1799.0
52940,2169,101,2025-12-27,1,4999.0
52941,2169,102,2026-01-28,1,2499.0
52942,2169,112,2026-05-04,1,2899.0
52943,2170,111,2025-12-22,1,3499.0
52944,2170,110,2026-01-24,1,1199.0
52945,2171,103,2025-12-15,1,1899.0
52946,2171,117,2026-05-27,1,899.0
52947,2172,115,2025-12-24,1,2499.0
52948,2172,104,2026-01-15,1,1299.0
52949,2173,110,2025-12-17,3,3597.0
52950,2173,113,2026-04-08,1,1499.0
52951,2174,116,2025-12-12,1,1299.0
52952,2174,111,2026-01-13,3,10497.0
52953,2175,112,2025-12-14,1,2899.0
52954,2175,105,2026-01-29,1,999.0
52955,2175,118,2026-03-12,1,999.0
52956,2175,108,2026-04-02,1,1999.0
52957,2176,116,2025-12-22,1,1299.0
52958,2176,105,2026-01-20,1,999.0
52959,2176,102,2026-04-18,1,2499.0
52960,2177,116,2026-01-10,1,1299.0
52961,2178,114,2026-01-04,1,1999.0
52962,2179,113,2026-01-07,2,2998.0
52963,2179,116,2026-04-13,1,1299.0
52964,2179,116,2026-05-14,4,5196.0
52965,2180,103,2026-01-29,1,1899.0
52966,2181,106,2026-01-16,1,5999.0
52967,2181,112,2026-05-13,1,2899.0
52968,2182,117,2026-01-07,2,1798.0
52969,2182,113,2026-03-23,1,1499.0
52970,2183,110,2026-02-02,1,1199.0
52971,2183,106,2026-03-29,2,11998.0
52972,2184,114,2026-01-14,1,1999.0
52973,2185,106,2026-01-05,1,5999.0
52974,2185,103,2026-02-16,3,5697.0
52975,2186,106,2026-01-16,1,5999.0
52976,2186,117,2026-02-06,1,899.0
52977,2186,106,2026-02-21,1,5999.0
52978,2186,116,2026-04-16,1,1299.0
52979,2187,110,2026-01-21,1,1199.0
52980,2187,115,2026-02-05,2,4998.0
52981,2187,102,2026-05-18,1,2499.0
52982,2188,110,2026-01-06,1,1199.0
52983,2188,104,2026-02-02,1,1299.0
52984,2189,102,2026-01-13,2,4998.0
52985,2189,112,2026-02-08,1,2899.0
52986,2189,103,2026-05-24,2,3798.0
52987,2190,104,2026-01-20,2,2598.0
52988,2191,116,2026-01-11,1,1299.0
52989,2191,114,2026-03-25,1,1999.0
52990,2192,114,2026-01-13,1,1999.0
52991,2192,114,2026-04-29,1,1999.0
52992,2192,117,2026-05-13,1,899.0
52993,2193,101,2026-01-28,1,4999.0
52994,2193,108,2026-05-29,1,1999.0
52995,2194,111,2026-01-31,1,3499.0
52996,2195,108,2026-01-11,1,1999.0
52997,2195,105,2026-02-19,1,999.0
52998,2195,105,2026-04-19,2,1998.0
52999,2196,107,2026-01-09,1,1799.0
53000,2196,104,2026-02-13,1,1299.0
53001,2196,114,2026-03-27,1,1999.0
53002,2197,106,2026-01-06,2,11998.0
53003,2198,102,2026-01-10,1,2499.0
53004,2198,116,2026-02-15,1,1299.0
53005,2199,106,2026-01-04,1,5999.0
53006,2199,117,2026-02-15,1,899.0
53007,2199,107,2026-03-26,2,3598.0
53008,2200,105,2026-01-09,1,999.0
53009,2200,113,2026-02-14,3,4497.0
53010,2201,110,2026-01-17,1,1199.0
53011,2201,113,2026-02-17,1,1499.0
53012,2202,113,2026-01-09,1,1499.0
53013,2203,112,2026-01-24,1,2899.0
53014,2203,115,2026-02-12,2,4998.0
53015,2204,118,2026-01-22,1,999.0
53016,2205,101,2026-01-04,1,4999.0
53017,2206,118,2026-01-03,1,999.0
53018,2207,113,2026-01-28,2,2998.0
53019,2207,107,2026-02-13,3,5397.0
53020,2207,111,2026-04-30,1,3499.0
53021,2208,107,2026-01-27,1,1799.0
53022,2209,115,2026-01-11,1,2499.0
53023,2209,118,2026-04-24,2,1998.0
53024,2210,118,2026-01-28,1,999.0
53025,2210,118,2026-02-06,2,1998.0
53026,2211,104,2026-01-11,1,1299.0
53027,2211,104,2026-02-05,1,1299.0
53028,2211,111,2026-03-03,1,3499.0
53029,2212,101,2026-02-02,1,4999.0
53030,2213,111,2026-01-11,1,3499.0
53031,2213,106,2026-02-12,1,5999.0
53032,2214,104,2026-02-01,1,1299.0
53033,2214,109,2026-04-21,1,2199.0
53034,2215,116,2026-01-24,1,1299.0
53035,2215,105,2026-02-23,3,2997.0
53036,2215,113,2026-02-23,1,1499.0
53037,2215,117,2026-03-28,1,899.0
53038,2215,101,2026-04-23,1,4999.0
53039,2216,110,2026-01-27,1,1199.0
53040,2216,111,2026-03-12,1,3499.0
53041,2216,108,2026-03-23,1,1999.0
53042,2217,110,2026-01-14,1,1199.0
53043,2218,103,2026-01-29,1,1899.0
53044,2218,106,2026-02-22,3,17997.0
53045,2218,104,2026-04-23,1,1299.0
53046,2219,116,2026-01-05,1,1299.0
53047,2220,111,2026-01-19,1,3499.0
53048,2221,115,2026-01-23,1,2499.0
53049,2221,106,2026-03-22,3,17997.0
53050,2222,116,2026-01-31,1,1299.0
53051,2223,103,2026-01-08,1,1899.0
53052,2224,112,2026-01-10,1,2899.0
53053,2224,103,2026-02-27,1,1899.0
53054,2225,102,2026-01-31,2,4998.0
53055,2225,112,2026-03-03,1,2899.0
53056,2226,117,2026-01-16,2,1798.0
53057,2226,114,2026-03-02,3,5997.0
53058,2227,101,2026-01-12,1,4999.0
53059,2228,113,2026-01-22,1,1499.0
53060,2228,102,2026-05-17,1,2499.0
53061,2229,109,2026-01-17,1,2199.0
53062,2229,108,2026-03-19,1,1999.0
53063,2230,107,2026-01-17,1,1799.0
53064,2230,110,2026-02-02,1,1199.0
53065,2231,108,2026-01-21,3,5997.0
53066,2231,103,2026-03-08,2,3798.0
53067,2231,103,2026-03-19,1,1899.0
53068,2231,107,2026-05-21,3,5397.0
53069,2232,102,2026-01-20,3,7497.0
53070,2232,103,2026-02-07,1,1899.0
53071,2232,101,2026-03-06,1,4999.0
53072,2233,117,2026-01-02,1,899.0
53073,2233,106,2026-02-05,3,17997.0
53074,2234,112,2026-01-31,1,2899.0
53075,2235,110,2026-01-21,1,1199.0
53076,2236,112,2026-01-28,2,5798.0
53077,2236,107,2026-05-20,3,5397.0
53078,2236,106,2026-05-30,1,5999.0
53079,2237,110,2026-01-25,1,1199.0
53080,2237,106,2026-02-08,2,11998.0
53081,2238,115,2026-01-24,1,2499.0
53082,2238,115,2026-02-07,1,2499.0
53083,2239,103,2026-01-21,1,1899.0
53084,2240,116,2026-01-11,1,1299.0
53085,2241,104,2026-01-01,1,1299.0
53086,2241,116,2026-03-03,2,2598.0
53087,2242,105,2026-01-11,1,999.0
53088,2242,105,2026-02-12,1,999.0
53089,2243,103,2026-01-20,1,1899.0
53090,2244,103,2026-01-26,1,1899.0
53091,2244,115,2026-02-23,3,7497.0
53092,2245,104,2026-01-17,1,1299.0
53093,2246,103,2026-01-18,1,1899.0
53094,2247,111,2026-01-20,2,6998.0
53095,2247,103,2026-03-07,2,3798.0
53096,2247,110,2026-05-06,1,1199.0
53097,2248,110,2026-01-03,1,1199.0
53098,2248,118,2026-02-01,1,999.0
53099,2249,104,2026-01-12,2,2598.0
53100,2249,106,2026-04-13,1,5999.0
53101,2250,111,2026-02-02,2,6998.0
53102,2251,107,2026-01-30,2,3598.0
53103,2251,102,2026-02-28,1,2499.0
53104,2251,117,2026-04-28,3,2697.0
53105,2251,105,2026-05-12,3,2997.0
53106,2251,114,2026-05-25,1,1999.0
53107,2252,106,2026-01-10,2,11998.0
53108,2252,115,2026-02-13,2,4998.0
53109,2252,101,2026-03-27,1,4999.0
53110,2253,107,2026-02-19,1,1799.0
53111,2254,108,2026-02-17,1,1999.0
53112,2255,103,2026-02-26,2,3798.0
53113,2255,103,2026-04-26,1,1899.0
53114,2255,103,2026-05-19,1,1899.0
53115,2256,110,2026-02-06,2,2398.0
53116,2256,112,2026-03-25,1,2899.0
53117,2256,117,2026-05-30,1,899.0
53118,2257,114,2026-02-26,1,1999.0
53119,2257,102,2026-03-21,1,2499.0
53120,2257,105,2026-05-31,2,1998.0
53121,2258,107,2026-03-02,2,3598.0
53122,2258,114,2026-04-04,1,1999.0
53123,2258,105,2026-05-24,1,999.0
53124,2259,105,2026-02-07,1,999.0
53125,2259,112,2026-03-30,1,2899.0
53126,2260,103,2026-02-25,2,3798.0
53127,2261,114,2026-02-07,2,3998.0
53128,2262,118,2026-02-13,3,2997.0
53129,2262,106,2026-03-22,1,5999.0
53130,2263,118,2026-02-15,3,2997.0
53131,2263,118,2026-03-07,1,999.0
53132,2263,117,2026-03-21,1,899.0
53133,2264,108,2026-02-13,1,1999.0
53134,2265,116,2026-02-22,1,1299.0
53135,2265,111,2026-03-15,2,6998.0
53136,2265,103,2026-05-14,1,1899.0
53137,2266,114,2026-02-04,1,1999.0
53138,2267,113,2026-02-07,1,1499.0
53139,2267,113,2026-03-30,2,2998.0
53140,2267,114,2026-04-27,2,3998.0
53141,2267,110,2026-05-25,1,1199.0
53142,2268,108,2026-02-16,2,3998.0
53143,2269,115,2026-02-23,1,2499.0
53144,2269,108,2026-03-30,1,1999.0
53145,2270,111,2026-02-09,1,3499.0
53146,2270,109,2026-03-30,1,2199.0
53147,2270,106,2026-04-28,1,5999.0
53148,2271,118,2026-02-05,1,999.0
53149,2271,116,2026-03-06,1,1299.0
53150,2272,107,2026-02-13,1,1799.0
53151,2272,117,2026-03-01,1,899.0
53152,2272,118,2026-03-20,1,999.0
53153,2273,108,2026-02-15,1,1999.0
53154,2273,117,2026-04-13,1,899.0
53155,2274,102,2026-02-22,1,2499.0
53156,2274,115,2026-04-02,1,2499.0
53157,2275,110,2026-02-22,2,2398.0
53158,2276,107,2026-02-16,2,3598.0
53159,2276,108,2026-03-24,2,3998.0
53160,2277,103,2026-02-22,1,1899.0
53161,2278,115,2026-02-14,1,2499.0
53162,2279,113,2026-02-07,1,1499.0
53163,2279,103,2026-03-05,1,1899.0
53164,2280,118,2026-02-23,2,1998.0
53165,2280,109,2026-03-20,1,2199.0
53166,2280,102,2026-04-17,3,7497.0
53167,2280,104,2026-04-20,1,1299.0
53168,2281,101,2026-02-22,1,4999.0
53169,2281,102,2026-03-28,1,2499.0
53170,2282,108,2026-02-05,2,3998.0
53171,2283,107,2026-02-07,2,3598.0
53172,2283,110,2026-03-12,1,1199.0
53173,2284,117,2026-02-23,1,899.0
53174,2285,105,2026-02-14,1,999.0
53175,2286,115,2026-02-06,2,4998.0
53176,2286,104,2026-04-02,1,1299.0
53177,2286,104,2026-05-16,1,1299.0
53178,2287,116,2026-02-14,3,3897.0
53179,2287,116,2026-03-04,1,1299.0
53180,2288,111,2026-02-22,1,3499.0
53181,2289,103,2026-02-22,1,1899.0
53182,2290,108,2026-02-09,1,1999.0
53183,2291,110,2026-02-07,1,1199.0
53184,2292,115,2026-03-01,1,2499.0
53185,2292,116,2026-03-07,1,1299.0
53186,2293,109,2026-02-03,3,6597.0
53187,2293,114,2026-03-06,2,3998.0
53188,2294,110,2026-02-16,1,1199.0
53189,2295,112,2026-03-01,1,2899.0
